2018-10-08,APT2F1810VFX,WED 10-10-2018,17:30 - 20:30,NEW CAMPUS,Auditorium 5 @ Level 3,MPU3113-HE(LS),SURESH A/L S.SAMINATHAN
2018-10-08,APT2F1810VFX,THU 11-10-2018,13:00 - 16:00,TPM,Lab L3-10 Design Suite,AM50361-5a-DPR2I-L-T,JODIE PRAKOSO PANUDJU
2018-10-08,APT3F1802BIT,WED 10-10-2018,10:35 - 12:35,NEW CAMPUS,D-07-13,CE53105-6-ACT-T,ZETY MARLIA ZAINAL ABIDIN
2018-10-08,APT3F1802BIT,WED 10-10-2018,13:45 - 15:45,NEW CAMPUS,B-07-06,CE53022-6B-PRDAII,DHASON PADMAKUMAR
2018-10-08,APT3F1802BIT,THU 11-10-2018,09:30 - 10:30,NEW CAMPUS,B-08-07,CE53802-3-ISS-L,MANIMOHAN A/L MANICKAM
2018-10-08,APT3F1802BIT,THU 11-10-2018,10:35 - 12:35,NEW CAMPUS,B-08-07,CE53802-6-ISS-T,MANIMOHAN A/L MANICKAM
2018-10-08,APT3F1802BIT,THU 11-10-2018,12:40 - 13:40,NEW CAMPUS,B-08-07,CE53105-6-ACT-L,ZETY MARLIA ZAINAL ABIDIN
2018-10-08,APT3F1802CYB,WED 10-10-2018,08:45 - 10:15,NEW CAMPUS,Tech Lab 6-08,CE04046-6-MASP-LAB,NOR AZLINA BINTI ABD RAHMAN
2018-10-08,APT3F1802CYB,WED 10-10-2018,10:35 - 11:35,NEW CAMPUS,D-08-13,CE00336-6-IPCV-L,MD BAHARUL ISLAM
2018-10-08,APT3F1802CYB,WED 10-10-2018,13:45 - 15:45,NEW CAMPUS,B-07-06,CE53022-6B-PRDAII,DHASON PADMAKUMAR
2018-10-08,APT3F1802CYB,THU 11-10-2018,10:35 - 12:05,NEW CAMPUS,D-07-05,CE04046-6-MASP-L,NOR AZLINA BINTI ABD RAHMAN
2018-10-08,APT3F1802CYB,THU 11-10-2018,13:45 - 15:45,NEW CAMPUS,Tech Lab 6-08,CE00336-6-IPCV-LAB,MD BAHARUL ISLAM
2018-10-08,APT3F1802FRC,WED 10-10-2018,08:30 - 10:30,NEW CAMPUS,D-06-09,SHS82307-6-EWT-T,YUSNITA BINTI YUSOF
2018-10-08,APT3F1802FRC,WED 10-10-2018,10:35 - 12:35,NEW CAMPUS,D-06-09,CE00340-6-LFC-T,MARYAM VAR NASERI
2018-10-08,APT3F1802FRC,WED 10-10-2018,13:45 - 15:45,NEW CAMPUS,B-07-06,CE53022-6B-PRDAII,DHASON PADMAKUMAR
2018-10-08,APT3F1802FRC,THU 11-10-2018,09:30 - 10:30,NEW CAMPUS,D-07-03,SHS82307-6-EWT-L,YUSNITA BINTI YUSOF
2018-10-08,APT3F1802FRC,THU 11-10-2018,12:40 - 13:40,NEW CAMPUS,D-07-02,CE00340-6-LFC-L,MARYAM VAR NASERI
2018-10-08,APT3F1804ANM,TUE 09-10-2018,16:00 - 18:00,TPM,Lab L3-09 Studio 2,AM50396-6A-FMSPI-T,LEROY FONG KIEN YNN
2018-10-08,APT3F1804ANM,FRI 12-10-2018,09:00 - 11:00,TPM,Animation Suite,AM50396-6c-FMSPIII,LAI YONG GEAT 
2018-10-08,APT3F1810BIT,MON 08-10-2018,08:30 - 10:30,NEW CAMPUS,D-06-08,CE53004-6-GCS-T,VINOTHINI KASINATHAN 
2018-10-08,APT3F1810BIT,TUE 09-10-2018,08:30 - 10:30,NEW CAMPUS,B-06-02,CE53021-6A-PMC,DHASON PADMAKUMAR
2018-10-08,APT3F1810BIT,TUE 09-10-2018,12:40 - 13:40,NEW CAMPUS,D-07-09,CE53305-6-EXML-L,MOHAMAD FIRDAUS BIN CHE ABDUL RANI
2018-10-08,APT3F1810BIT,TUE 09-10-2018,16:00 - 17:00,NEW CAMPUS,D-08-11,BLB10069-5-IEM-L,MUTIA ANGGERAINI BINTI KHALID
2018-10-08,APT3F1810BIT,WED 10-10-2018,08:30 - 10:30,NEW CAMPUS,Tech Lab 6-04,CE53305-6-EXML-LAB,MOHAMAD FIRDAUS BIN CHE ABDUL RANI
2018-10-08,APT3F1810BIT,WED 10-10-2018,10:35 - 12:35,NEW CAMPUS,B-04-03,BLB10069-5-IEM-T,MUTIA ANGGERAINI BINTI KHALID
2018-10-08,APT3F1810BIT,WED 10-10-2018,13:45 - 15:15,NEW CAMPUS,B-08-02,CE53004-6-GCS-L,VINOTHINI KASINATHAN 
2018-10-08,APT3F1810CYB,MON 08-10-2018,13:45 - 15:45,NEW CAMPUS,D-09-08,CE53004-6-GCS-T,VINOTHINI KASINATHAN 
2018-10-08,APT3F1810CYB,TUE 09-10-2018,08:30 - 10:30,NEW CAMPUS,B-06-02,CE53021-6A-PMC,DHASON PADMAKUMAR
2018-10-08,APT3F1810CYB,TUE 09-10-2018,10:35 - 12:05,NEW CAMPUS,B-08-02,CE00360-6-CSS-L,NIK SAKINAH BINTI NIK AB AZIZ
2018-10-08,APT3F1810CYB,TUE 09-10-2018,13:45 - 15:15,NEW CAMPUS,E-07-04,COCS60717- ACS-L,DENAGHARAN A/L SUBRAMANIAM
2018-10-08,APT3F1810CYB,TUE 09-10-2018,16:00 - 17:30,NEW CAMPUS,Tech Lab 6-06,COCS60717- ACS-LAB,DENAGHARAN A/L SUBRAMANIAM
2018-10-08,APT3F1810CYB,WED 10-10-2018,13:45 - 15:15,NEW CAMPUS,B-08-02,CE53004-6-GCS-L,VINOTHINI KASINATHAN 
2018-10-08,APT3F1810CYB,WED 10-10-2018,16:00 - 17:30,NEW CAMPUS,Tech Lab 6-03,CE00360-6-CSS-LAB,NIK SAKINAH BINTI NIK AB AZIZ
2018-10-08,APT3F1810FRC,MON 08-10-2018,08:30 - 10:30,NEW CAMPUS,D-06-08,CE53004-6-GCS-T,VINOTHINI KASINATHAN 
2018-10-08,APT3F1810FRC,MON 08-10-2018,10:35 - 12:05,NEW CAMPUS,E-08-09,CE00397-6-FSG-L,DR. MEISAM ESLAHI
2018-10-08,APT3F1810FRC,TUE 09-10-2018,08:30 - 10:30,NEW CAMPUS,B-06-02,CE53021-6A-PMC,DHASON PADMAKUMAR
2018-10-08,APT3F1810FRC,TUE 09-10-2018,10:35 - 12:05,NEW CAMPUS,B-08-02,CE00360-6-CSS-L,NIK SAKINAH BINTI NIK AB AZIZ
2018-10-08,APT3F1810FRC,TUE 09-10-2018,16:00 - 17:30,NEW CAMPUS,Tech Lab 6-01,CE00397-6-FSG-LAB,DR. MEISAM ESLAHI
2018-10-08,APT3F1810FRC,WED 10-10-2018,13:45 - 15:15,NEW CAMPUS,B-08-02,CE53004-6-GCS-L,VINOTHINI KASINATHAN 
2018-10-08,APT3F1810FRC,WED 10-10-2018,16:00 - 17:30,NEW CAMPUS,Tech Lab 6-03,CE00360-6-CSS-LAB,NIK SAKINAH BINTI NIK AB AZIZ
2018-10-08,APT3F1810IR,MON 08-10-2018,08:30 - 10:30,NEW CAMPUS,D-07-02,AM75126-6-IC-T,RITZERAYNN RASHID 
2018-10-08,APT3F1810IR,MON 08-10-2018,12:40 - 13:40,NEW CAMPUS,D-08-09,AM25148-6-CJ-L,VANEETHAA/P SAGADEVAN
2018-10-08,APT3F1810IR,TUE 09-10-2018,10:35 - 12:05,NEW CAMPUS,D-06-13,AM25148-6-CJ-T,VANEETHAA/P SAGADEVAN
2018-10-08,APT3F1810IR,TUE 09-10-2018,14:50 - 15:50,NEW CAMPUS,D-07-03,AM25633-6-GPP-L,ARVIN BIN TAJARI
2018-10-08,APT3F1810IR,TUE 09-10-2018,16:00 - 18:00,NEW CAMPUS,B-08-09,AM25627-6a-DIRI-2,JONATHAN JEEVAN STRINIVAS
2018-10-08,APT3F1810IR,WED 10-10-2018,08:30 - 10:30,NEW CAMPUS,D-09-06,AM25633-6-GPP-T,ARVIN BIN TAJARI
2018-10-08,APT3F1810IR,WED 10-10-2018,12:40 - 13:40,NEW CAMPUS,B-05-03,AM75126-6-IC-L,RITZERAYNN RASHID 
2018-10-08,APTD1F1709EE,MON 08-10-2018,10:35 - 12:35,NEW CAMPUS,S-04-DIGITAL LAB,AENG008-4-0-EEP-LAB-T,KALAIVANI A/P A TARUMARAJA
2018-10-08,APTD1F1709EE,MON 08-10-2018,13:45 - 15:45,NEW CAMPUS,E-07-06,AENG011-4-1-EMTH2-L,SEAH CHUI KEOK
2018-10-08,APTD1F1709EE,TUE 09-10-2018,10:35 - 12:35,NEW CAMPUS,S-04-DIGITAL LAB,AENG008-4-0-EEP-L,KALAIVANI A/P A TARUMARAJA
2018-10-08,APTD1F1709EE,TUE 09-10-2018,13:45 - 15:45,NEW CAMPUS,D-06-04,AENG009-4-1-EM-L,ROSLI BIN YUSOP
2018-10-08,APTD1F1709EE,TUE 09-10-2018,15:50 - 16:50,NEW CAMPUS,E-08-08,Progression Briefing,BRIEFING
2018-10-08,APTD1F1709EE,WED 10-10-2018,08:30 - 10:30,NEW CAMPUS,E-07-04,AENG011-4-1-EMTH2-T,SEAH CHUI KEOK
2018-10-08,APTD1F1709EE,WED 10-10-2018,10:35 - 12:35,NEW CAMPUS,D-06-05,AENG009-4-1-EM-T,ROSLI BIN YUSOP
2018-10-08,APTD1F1711EE,MON 08-10-2018,10:35 - 12:35,NEW CAMPUS,S-04-MICRO.P LAB,AENG009-4-1-EM-L,IR. DR. DHAKSHYANI A/P RATNADURAI
2018-10-08,APTD1F1711EE,MON 08-10-2018,13:45 - 15:45,NEW CAMPUS,S-04-DIGITAL LAB,AENG008-4-0-EEP-L,LIM CHEE CHEOW
2018-10-08,APTD1F1711EE,TUE 09-10-2018,08:30 - 10:30,NEW CAMPUS,S-04-A&I-LAB,AENG011-4-1-EMTH2-L,SEAH CHUI KEOK
2018-10-08,APTD1F1711EE,TUE 09-10-2018,10:35 - 12:35,NEW CAMPUS,S-04-COMM LAB,AENG009-4-1-EM-T,IR. DR. DHAKSHYANI A/P RATNADURAI
2018-10-08,APTD1F1711EE,FRI 12-10-2018,08:30 - 09:30,NEW CAMPUS,S-04-DIGITAL LAB,AENG008-4-0-EEP-LAB,LIM CHEE CHEOW
2018-10-08,APTD1F1711EE,FRI 12-10-2018,09:30 - 10:30,NEW CAMPUS,S-04-DIGITAL LAB,AENG008-4-0-EEP-T,LIM CHEE CHEOW
2018-10-08,APTD1F1711EE,FRI 12-10-2018,10:35 - 12:35,NEW CAMPUS,S-04-DIGITAL LAB,AENG011-4-1-EMTH2-T,SEAH CHUI KEOK
2018-10-08,APTD1F1804EE,MON 08-10-2018,08:30 - 10:30,NEW CAMPUS,Auditorium 4 @ Level 3,ABUS005-4-1-PRCOM-L,MANOMOHAN A/L SUPPIAH
2018-10-08,APTD1F1804EE,MON 08-10-2018,10:35 - 12:35,NEW CAMPUS,B-05-02,ABUS005-4-1-PRCOM-T,MANOMOHAN A/L SUPPIAH
2018-10-08,APTD1F1804EE,TUE 09-10-2018,10:35 - 12:35,NEW CAMPUS,S-04-MICRO.P LAB,AENG010-4-1-EMTH1-L,SEAH CHUI KEOK
2018-10-08,APTD1F1804EE,TUE 09-10-2018,13:45 - 15:45,NEW CAMPUS,B-07-07,ABUS001-3-1-BENV-L,LUA SHARMINI A/P SATANAM
2018-10-08,APTD1F1804EE,THU 11-10-2018,08:30 - 10:30,NEW CAMPUS,D-06-10,ABUS001-3-1-BENV-T,LUA SHARMINI A/P SATANAM
2018-10-08,APTD1F1804EE,THU 11-10-2018,10:35 - 12:35,NEW CAMPUS,S-04-MICRO.P LAB,AENG010-4-1-EMTH1-T,SEAH CHUI KEOK
2018-10-08,APTD1F1809EE,MON 08-10-2018,13:45 - 15:45,NEW CAMPUS,Auditorium 2 @ Level 6,ABUS008-4-1-EAP-L,JASPREET KAUR A/P SON SINGH
2018-10-08,APTD1F1809EE,MON 08-10-2018,16:00 - 17:30,NEW CAMPUS,Auditorium 4 @ Level 3,MPU2163-MLY2 (LS),HALIMATON BINTI YUSOF
2018-10-08,APTD1F1809EE,MON 08-10-2018,16:00 - 17:30,NEW CAMPUS,B-07-02,MPU2133-BMK1 (FS),VICKNISHA A/P BALU
2018-10-08,APTD1F1809EE,TUE 09-10-2018,13:45 - 14:45,NEW CAMPUS,Tech Lab 6-08,AENG007-4-1-EM-T,LOW YEE SAN
2018-10-08,APTD1F1809EE,TUE 09-10-2018,14:45 - 15:45,NEW CAMPUS,Tech Lab 6-08,AENG007-4-1-EM-LAB,LOW YEE SAN
2018-10-08,APTD1F1809EE,TUE 09-10-2018,16:00 - 18:00,NEW CAMPUS,B-04-08,ABUS008-4-1-EAP-T,JASPREET KAUR A/P SON SINGH
2018-10-08,APTD1F1809EE,WED 10-10-2018,10:35 - 12:35,NEW CAMPUS,B-07-03,AENG006-4-1-FEM-L,IR. ILANUR MUHAINI BINTI MOHD NOOR
2018-10-08,APTD1F1809EE,WED 10-10-2018,13:45 - 15:45,NEW CAMPUS,Auditorium 5 @ Level 3,AICT003-4-1-PITS-L,MOHAMMAD NAMAZEE BIN MOHD NIZAM
2018-10-08,APTD1F1809EE,WED 10-10-2018,16:00 - 17:30,NEW CAMPUS,B-07-02,MPU2133-BMK1 (FS),VICKNISHA A/P BALU
2018-10-08,APTD1F1809EE,WED 10-10-2018,16:00 - 17:30,NEW CAMPUS,Auditorium 4 @ Level 3,MPU2163-MLY2 (LS),HALIMATON BINTI YUSOF
2018-10-08,APTD1F1809EE,THU 11-10-2018,08:30 - 10:30,NEW CAMPUS,D-06-07,AENG006-4-1-FEM-T,IR. ILANUR MUHAINI BINTI MOHD NOOR
2018-10-08,APTD1F1809EE,THU 11-10-2018,10:35 - 12:35,NEW CAMPUS,D-09-10,AENG007-4-1-EM-L,LOW YEE SAN
2018-10-08,APTD1F1809EE,THU 11-10-2018,16:00 - 18:00,NEW CAMPUS,Tech Lab 4-03,AICT003-4-1-PITS-LAB,MOHAMMAD NAMAZEE BIN MOHD NIZAM
2018-10-08,APTD2F1709EE,MON 08-10-2018,08:30 - 10:30,NEW CAMPUS,E-08-05,AENG011-3.5-2-GTP-L,RAVI LAKSHMANAN
2018-10-08,APTD2F1709EE,MON 08-10-2018,10:35 - 12:35,NEW CAMPUS,S-04-COMM LAB,AENG002-3.5-2-CEP-L,DR. VEERAIYAH THANGASAMY
2018-10-08,APTD2F1709EE,MON 08-10-2018,13:45 - 15:45,NEW CAMPUS,D-06-01,AENG013-4-2-CSS-L,SYED MOHD BAHRIN 
2018-10-08,APTD2F1709EE,TUE 09-10-2018,08:30 - 10:30,NEW CAMPUS,D-07-01,AENG006-3.5-2-EMD-LAB-T,KALAIVANI A/P A TARUMARAJA
2018-10-08,APTD2F1709EE,TUE 09-10-2018,10:35 - 12:35,NEW CAMPUS,E-08-01,AENG011-3.5-2-GTP-LAB-T,RAVI LAKSHMANAN
2018-10-08,APTD2F1709EE,TUE 09-10-2018,13:45 - 15:45,NEW CAMPUS,S-04-COMM LAB,AENG002-3.5-2-CEP-LAB,DR. VEERAIYAH THANGASAMY
2018-10-08,APTD2F1709EE,WED 10-10-2018,08:30 - 10:30,NEW CAMPUS,D-06-01,AENG013-4-2-CSS-LAB-T,SYED MOHD BAHRIN 
2018-10-08,APTD2F1709EE,WED 10-10-2018,13:45 - 15:45,NEW CAMPUS,E-08-09,AENG006-3.5-2-EMD-L,KALAIVANI A/P A TARUMARAJA
2018-10-08,APTD2F1807EE,TUE 09-10-2018,13:45 - 15:45,NEW CAMPUS,S-04-DIGITAL LAB,AENG010-4-2-AOC-L,IR. JACQUELINE LUKOSE
2018-10-08,APTD2F1807EE,TUE 09-10-2018,16:00 - 18:00,NEW CAMPUS,S-04-A&I-LAB,AENG007-4-2-INM-L,DR. YVETTE SHAAN-LI SUSIAPAN
2018-10-08,APTD2F1807EE,WED 10-10-2018,08:30 - 09:30,NEW CAMPUS,S-04-DIGITAL LAB,AENG010-4-2-AOC-T,IR. JACQUELINE LUKOSE
2018-10-08,APTD2F1807EE,WED 10-10-2018,09:30 - 10:30,NEW CAMPUS,S-04-DIGITAL LAB,AENG010-4-2-AOC-LAB,IR. JACQUELINE LUKOSE
2018-10-08,APTD2F1807EE,WED 10-10-2018,10:35 - 12:35,NEW CAMPUS,S-04-DIGITAL LAB,AENG005-4-2-DE-L,DR. VIKNESWARY A/P JAYAPAL
2018-10-08,APTD2F1807EE,THU 11-10-2018,08:30 - 10:30,NEW CAMPUS,B-03-PLC LAB,AENG004-4-2-DP-LAB,ARUN SEERALAN B
2018-10-08,APTD2F1807EE,THU 11-10-2018,10:35 - 11:35,NEW CAMPUS,S-04-DIGITAL LAB,AENG005-4-2-DE-T,DR. VIKNESWARY A/P JAYAPAL
2018-10-08,APTD2F1807EE,THU 11-10-2018,11:35 - 12:35,NEW CAMPUS,S-04-DIGITAL LAB,AENG005-4-2-DE-LAB,DR. VIKNESWARY A/P JAYAPAL
2018-10-08,APTD2F1807EE,FRI 12-10-2018,08:30 - 10:30,NEW CAMPUS,B-03-Robotic LAB,AENG004-4-2-DP-L,ARUN SEERALAN B
2018-10-08,APTD2F1807EE,FRI 12-10-2018,10:35 - 12:35,NEW CAMPUS,S-04-A&I-LAB,AENG007-4-2-INM-T,DR. YVETTE SHAAN-LI SUSIAPAN
2018-10-08,APTD2F1809EE,MON 08-10-2018,10:35 - 12:35,NEW CAMPUS,B-03-PLC LAB,AENG004-4-2-DP-LAB,ARUN SEERALAN B
2018-10-08,APTD2F1809EE,MON 08-10-2018,16:00 - 17:00,NEW CAMPUS,E-08-05,AENG005-4-2-DE-LAB,DR. VIKNESWARY A/P JAYAPAL
2018-10-08,APTD2F1809EE,MON 08-10-2018,17:00 - 18:00,NEW CAMPUS,E-08-05,AENG005-4-2-DE-T,DR. VIKNESWARY A/P JAYAPAL
2018-10-08,APTD2F1809EE,TUE 09-10-2018,10:35 - 12:35,NEW CAMPUS,D-07-09,AENG005-4-2-DE-L,DR. VIKNESWARY A/P JAYAPAL
2018-10-08,APTD2F1809EE,TUE 09-10-2018,13:45 - 15:45,NEW CAMPUS,S-04-A&I-LAB,AENG007-4-2-INM-L,IR. ILANUR MUHAINI BINTI MOHD NOOR
2018-10-08,APTD2F1809EE,TUE 09-10-2018,16:00 - 18:00,NEW CAMPUS,E-08-10,AENG010-4-2-AOC-L,DR. LAU CHEE YONG
2018-10-08,APTD2F1809EE,THU 11-10-2018,08:30 - 09:30,NEW CAMPUS,S-04-DIGITAL LAB,AENG010-4-2-AOC-LAB,DR. LAU CHEE YONG
2018-10-08,APTD2F1809EE,THU 11-10-2018,09:30 - 10:30,NEW CAMPUS,S-04-DIGITAL LAB,AENG010-4-2-AOC-T,DR. LAU CHEE YONG
2018-10-08,APTD2F1809EE,THU 11-10-2018,10:35 - 12:35,NEW CAMPUS,B-03-PLC LAB,AENG004-4-2-DP-L,ARUN SEERALAN B
2018-10-08,APTD2F1809EE,THU 11-10-2018,13:45 - 15:45,NEW CAMPUS,S-04-A&I-LAB,AENG007-4-2-INM-T,IR. ILANUR MUHAINI BINTI MOHD NOOR
2018-10-08,APTDF1705DSM(ABM),MON 08-10-2018,13:45 - 14:45,TPM,L3  -  2,ADM028-4-1-INMAS-L,AZREEN FAREZA BINTI SUDIN
2018-10-08,APTDF1705DSM(ABM),MON 08-10-2018,14:45 - 16:45,TPM,L3  -  2,ADM028-4-1-INMAS-T,AZREEN FAREZA BINTI SUDIN
2018-10-08,APTDF1705DSM(ABM),TUE 09-10-2018,08:30 - 10:30,NEW CAMPUS,B-05-08,ADM031-4-1-MKTFUN-L,DR UCHECHI CYNTHIA OHAJIONU
2018-10-08,APTDF1705DSM(ABM),TUE 09-10-2018,10:35 - 12:35,NEW CAMPUS,B-05-08,ADM031-4-1-MKTFUN-T,DR UCHECHI CYNTHIA OHAJIONU
2018-10-08,APTDF1705DSM(ABM),TUE 09-10-2018,13:45 - 15:45,TPM,Lab L3-09 Studio 2,ADM012-4-1-CBC1-L-T,HARSHA RAO
2018-10-08,APTDF1705DSM(ABM),WED 10-10-2018,08:30 - 10:30,TPM,Lab L3-02 Studio 4,ADM014-4-1-CINT1-L-T,PATRICIA LEONG WEE TSUI
2018-10-08,APTDF1705DSM(ABM),WED 10-10-2018,12:00 - 14:00,TPM,Lab L3-10 Design Suite,ADM012-4-1-CBC1-P,HARSHA RAO
2018-10-08,APTDF1705DSM(ABM),THU 11-10-2018,09:00 - 11:00,TPM,Lab L3-10 Design Suite,ADM014-4-1-CINT1-P,PATRICIA LEONG WEE TSUI
2018-10-08,APTDF1705DSM(ABM),THU 11-10-2018,12:00 - 15:00,TPM,L3-1 Greenscreen Studio,ADM025-4-1-TFP-L-T,LEO GERTRUDE DAVID
2018-10-08,APTDF1705DSM(ANM),MON 08-10-2018,13:45 - 14:45,TPM,L3  -  2,ADM028-4-1-INMAS-L,AZREEN FAREZA BINTI SUDIN
2018-10-08,APTDF1705DSM(ANM),MON 08-10-2018,14:45 - 16:45,TPM,L3  -  2,ADM028-4-1-INMAS-T,AZREEN FAREZA BINTI SUDIN
2018-10-08,APTDF1705DSM(ANM),TUE 09-10-2018,09:00 - 12:00,TPM,Lab L3-02 Studio 4,ADM001-4-1-AF1-L-T,LAI YONG GEAT 
2018-10-08,APTDF1705DSM(ANM),TUE 09-10-2018,14:00 - 17:00,TPM,Lab L3-10 Design Suite,ADM005-4-1-ATIM-L-T,GOH YONG LIN, MINDY
2018-10-08,APTDF1705DSM(ANM),THU 11-10-2018,12:00 - 15:00,TPM,L3-1 Greenscreen Studio,ADM025-4-1-TFP-L-T,LEO GERTRUDE DAVID
2018-10-08,APTDF1705DSM(ANM),THU 11-10-2018,15:00 - 18:00,TPM,Lab L3-06 Drawing Studio,ADM002-4-1-AF2-L-T,FITRI ANAS BIN MUHIDDIN @ MOHD ANAS
2018-10-08,APTDF1705DSM(PD),MON 08-10-2018,13:00 - 16:00,TPM,Lab L3-06 Drawing Studio,ADM016-4-1-COPD1,LIM PEI SHIN 
2018-10-08,APTDF1705DSM(PD),TUE 09-10-2018,08:30 - 10:30,NEW CAMPUS,B-05-08,ADM031-4-1-MKTFUN-L,DR UCHECHI CYNTHIA OHAJIONU
2018-10-08,APTDF1705DSM(PD),TUE 09-10-2018,10:35 - 12:35,NEW CAMPUS,B-05-08,ADM031-4-1-MKTFUN-T,DR UCHECHI CYNTHIA OHAJIONU
2018-10-08,APTDF1705DSM(PD),TUE 09-10-2018,14:00 - 18:00,TPM,L3  -  3,ADM026-4-1-HISCON,DR STEPHEN POON TAI FOOK
2018-10-08,APTDF1705DSM(PD),WED 10-10-2018,08:30 - 10:30,TPM,Lab L3-02 Studio 4,ADM014-4-1-CINT1-L-T,PATRICIA LEONG WEE TSUI
2018-10-08,APTDF1705DSM(PD),THU 11-10-2018,09:00 - 11:00,TPM,Lab L3-10 Design Suite,ADM014-4-1-CINT1-P,PATRICIA LEONG WEE TSUI
2018-10-08,APTDF1705DSM(PD),THU 11-10-2018,12:00 - 15:00,TPM,L3-1 Greenscreen Studio,ADM025-4-1-TFP-L-T,LEO GERTRUDE DAVID
2018-10-08,APTDF1705DSM(TD),MON 08-10-2018,13:00 - 16:00,TPM,Lab L3-06 Drawing Studio,ADM016-4-1-COPD1,LIM PEI SHIN 
2018-10-08,APTDF1705DSM(TD),TUE 09-10-2018,08:30 - 10:30,NEW CAMPUS,B-05-08,ADM031-4-1-MKTFUN-L,DR UCHECHI CYNTHIA OHAJIONU
2018-10-08,APTDF1705DSM(TD),TUE 09-10-2018,10:35 - 12:35,NEW CAMPUS,B-05-08,ADM031-4-1-MKTFUN-T,DR UCHECHI CYNTHIA OHAJIONU
2018-10-08,APTDF1705DSM(TD),TUE 09-10-2018,14:00 - 18:00,TPM,L3  -  3,ADM026-4-1-HISCON,DR STEPHEN POON TAI FOOK
2018-10-08,APTDF1705DSM(TD),WED 10-10-2018,08:30 - 10:30,TPM,Lab L3-02 Studio 4,ADM014-4-1-CINT1-L-T,PATRICIA LEONG WEE TSUI
2018-10-08,APTDF1705DSM(TD),THU 11-10-2018,09:00 - 11:00,TPM,Lab L3-10 Design Suite,ADM014-4-1-CINT1-P,PATRICIA LEONG WEE TSUI
2018-10-08,APTDF1705DSM(TD),THU 11-10-2018,12:00 - 15:00,TPM,L3-1 Greenscreen Studio,ADM025-4-1-TFP-L-T,LEO GERTRUDE DAVID
2018-10-08,APTDF1705DSM(VFX),MON 08-10-2018,09:00 - 12:00,TPM,Lab L3-10 Design Suite,ADM029-4-1-INVFX1-L-T,ANIS ALAGANDRA A/L KARPAYAH
2018-10-08,APTDF1705DSM(VFX),TUE 09-10-2018,08:30 - 10:30,NEW CAMPUS,B-05-08,ADM031-4-1-MKTFUN-L,DR UCHECHI CYNTHIA OHAJIONU
2018-10-08,APTDF1705DSM(VFX),TUE 09-10-2018,10:35 - 12:35,NEW CAMPUS,B-05-08,ADM031-4-1-MKTFUN-T,DR UCHECHI CYNTHIA OHAJIONU
2018-10-08,APTDF1705DSM(VFX),WED 10-10-2018,09:00 - 12:00,TPM,Lab L3-09 Studio 2,ADM022-4-1-DIPS1-L-T,CHENG BOON KHENG 
2018-10-08,APTDF1705DSM(VFX),THU 11-10-2018,12:00 - 15:00,TPM,L3-1 Greenscreen Studio,ADM025-4-1-TFP-L-T,LEO GERTRUDE DAVID
2018-10-08,APTDF1705DSM(VFX),FRI 12-10-2018,09:00 - 12:00,TPM,Lab L3-03 VFX Suite,ADM020-4-1-DPL1-L-T,LEROY FONG KIEN YNN
2018-10-08,APTDF1705IRS,MON 08-10-2018,08:30 - 10:30,NEW CAMPUS,B-07-07,AIS004-4-1-MPI-L,FARAH HANIM BINTI MOHMMED ISMAIL 
2018-10-08,APTDF1705IRS,MON 08-10-2018,10:35 - 12:35,NEW CAMPUS,D-07-01,AES001-4-1-EICS1-L,NURIZZAH HANIM BINTI MOHMMED ISMAIL
2018-10-08,APTDF1705IRS,MON 08-10-2018,16:00 - 18:00,NEW CAMPUS,B-06-04,AIS005-4-1-PLE-L,GURPREET SINGH
2018-10-08,APTDF1705IRS,TUE 09-10-2018,08:30 - 10:30,NEW CAMPUS,B-05-09,AIS005-4-1-PLE-T,GURPREET SINGH
2018-10-08,APTDF1705IRS,TUE 09-10-2018,14:00 - 18:00,TPM,L3  -  3,ADM026-4-1-HISCON,DR STEPHEN POON TAI FOOK
2018-10-08,APTDF1705IRS,WED 10-10-2018,10:35 - 12:35,NEW CAMPUS,D-06-10,AIS002-4-1-DP-L,GURPREET SINGH
2018-10-08,APTDF1705IRS,WED 10-10-2018,13:45 - 15:45,NEW CAMPUS,B-07-07,AIS002-4-1-DP-T,GURPREET SINGH
2018-10-08,APTDF1705IRS,THU 11-10-2018,08:30 - 10:30,NEW CAMPUS,D-07-02,AES001-4-1-EICS1-T,NURIZZAH HANIM BINTI MOHMMED ISMAIL
2018-10-08,APTDF1705IRS,THU 11-10-2018,10:35 - 12:35,NEW CAMPUS,D-06-02,AIS004-4-1-MPI-T,FARAH HANIM BINTI MOHMMED ISMAIL 
2018-10-08,APTDF1711DSM(ABM),MON 08-10-2018,08:30 - 11:30,TPM,Lab L3-04 Studio 5,ADM024-4-1-BFM-L-T,EDWIN PIO RUFUS SAMIRAJ
2018-10-08,APTDF1711DSM(ABM),MON 08-10-2018,14:00 - 16:00,TPM,Lab L3-01 Studio 1,ADM035-4-1-TVT-L,FITRI ANAS BIN MUHIDDIN @ MOHD ANAS
2018-10-08,APTDF1711DSM(ABM),TUE 09-10-2018,08:30 - 10:30,TPM,Lab L3-04 Studio 5,ADM007-4-1-CFA-L,ANDREW ARNOLD AMBROSE
2018-10-08,APTDF1711DSM(ABM),TUE 09-10-2018,10:35 - 12:35,TPM,Lab L3-04 Studio 5,ADM007-4-1-CFA-T,ANDREW ARNOLD AMBROSE
